,0,1,2,3
0,1.6256255125,0.4688488624999999,2.0,0.3315262100253491
1,1.8980698541999999,1.0646430428608775,20.0,0.23806142156091442
2,2.603436128285715,1.617758905326611,35.0,0.27345116439234657
3,3.9411727486800006,1.1929075456440714,25.0,0.2385815091288143
